f_1,f_2,f_3,f_4,f_5,f_6,f_7,e_1,e_2,e_3,e_4,t,y,y_obs
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.744583808437856,-0.45281622560110685,0.8916038727105032,0.744583808437856,0.49715198114183745,0.4999999999999957
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.13226909920182434,0.3242981196832147,0.9459549299887027,0.13226909920182434,0.02637335978573435,0.02586206896551702
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3329532497149371,-0.807380666136979,-0.5900308974521656,0.3329532497149371,0.5188856715676263,0.508620689655168
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08494868871151649,-0.8938419478274666,-0.44838217215228365,0.08494868871151649,0.9670489102713141,0.9655172413793021
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.33751425313568967,-0.9198701868255907,-0.39222294602617597,0.33751425313568967,0.007812559802428537,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6031927023945265,-0.9509496492249147,0.3093457040901198,0.6031927023945265,0.9957676167523772,0.9999999999999915
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1596351197263397,0.991847957548821,-0.12742695596392353,0.1596351197263397,0.9630137031339682,0.9741379310344744
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4492588369441275,-0.45448438083756976,-0.8907547067373209,0.4492588369441275,0.06703976820014787,0.06896551724137871
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8238312428734317,-0.3437033314390803,-0.9390782821243805,0.8238312428734317,0.9775480299451396,0.9741379310344744
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9218928164196118,0.8569121096818638,-0.5154625459532217,0.9218928164196118,0.5195040937954788,0.508620689655168
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.30387685290763955,0.49176934291490587,-0.8707255097727651,0.30387685290763955,0.7500113602002743,0.7413793103448212
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8072976054732037,0.45807126727224184,-0.8889154707280114,0.8072976054732037,0.40900221521029023,0.4224137931034447
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.16590649942987448,0.904178666590445,-0.4271544672395744,0.16590649942987448,0.9797443503715164,0.9741379310344744
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9834663625997715,-0.8876258068235786,0.4605653341935224,0.9834663625997715,0.9859404951647535,0.9741379310344744
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1522234891676168,0.970666875533807,0.24042840252648426,0.1522234891676168,0.8494306155929043,0.8448275862068894
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4321550741163054,0.3740710209780801,-0.9274000599872833,0.4321550741163054,1.0137760582033424,0.9999999999999915
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7542759407069551,0.014684664453722403,0.9998921745017719,0.7542759407069551,0.08300437733781896,0.07758620689655106
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7514253135689848,-0.12749818250426956,0.9918388041703691,0.7514253135689848,0.5683934112721227,0.5689655172413745
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9543899657924738,-0.5610125672847014,-0.8278072839427232,0.9543899657924738,0.07220417185371009,0.07758620689655106
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07753705815279358,-0.6707801973834654,-0.741656205258339,0.07753705815279358,0.7903505637407897,0.7931034482758552
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.955530216647662,-0.607270882949464,-0.7944948550631266,0.955530216647662,0.17932138891182814,0.18103448275861914
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7468643101482322,-0.3484306714830885,0.9373345545587467,0.7468643101482322,0.5427529692671782,0.5431034482758574
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9920182440136825,-0.6167209035847815,0.7871818894522223,0.9920182440136825,0.5141057645362916,0.508620689655168
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2234891676168756,-0.9840428604862745,0.17793158439689774,0.2234891676168756,0.9975901567210945,0.9913793103448191
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2816419612314708,0.9984840924017455,0.05504105032303234,0.2816419612314708,0.03171040795365045,0.02586206896551702
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.24116305587229178,-0.4866210852844388,0.8736131405585625,0.24116305587229178,0.9134727146263638,0.913793103448268
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.14880273660205237,0.9155814732362506,0.4021325227664841,0.14880273660205237,0.6482083601718546,0.6379310344827531
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36545039908779914,-0.54554223032119,0.8380833341238696,0.36545039908779914,0.02868768667745955,0.02586206896551702
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07582668187001136,-0.6049805500109895,-0.7962402489879551,0.07582668187001136,0.07903098446896177,0.0862068965517234
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7041049030786769,-0.6033745196538343,-0.7974579543979137,0.7041049030786769,0.11523919229152191,0.12068965517241276
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.6846119816053247,0.6810344827586149
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.18358038768529067,0.24329217831109318,-0.9699530483341158,0.18358038768529067,0.09728586358526349,0.0862068965517234
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7400228050171034,-0.6426649511637418,0.7661473491083197,0.7400228050171034,0.6168779260948787,0.6293103448275809
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.33580387685290747,-0.8830069450624424,-0.4693599204997085,0.33580387685290747,0.08184777023144366,0.06896551724137871
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.049600912200684126,0.6143382701770799,-0.7890427680397516,0.049600912200684126,0.9829907401561971,0.9741379310344744
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7873432155074113,0.9952746914817767,-0.09709937433296889,0.7873432155074113,0.9671307642748983,0.9655172413793021
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5199543899657922,0.7610811682238607,0.6486566544598178,0.5199543899657922,0.6323049907439293,0.6206896551724085
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.012542759407069549,0.5868297495117795,0.8097103464128035,0.012542759407069549,0.9228114874425716,0.9224137931034404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38768529076396785,0.5095903498415977,0.8604171519375459,0.38768529076396785,0.3858847443396957,0.3879310344827553
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9509692132269094,-0.411929778347495,-0.9112155934303272,0.9509692132269094,0.8253177357724373,0.8189655172413723
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6031927023945265,-0.9509496492249147,0.3093457040901198,0.6031927023945265,0.06890480926567484,0.06034482758620638
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.275370581527936,0.9328190496521747,0.36034514094963693,0.275370581527936,0.7919539854764703,0.7931034482758552
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.2540864068862898,0.2586206896551702
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.955530216647662,-0.607270882949464,-0.7944948550631266,0.955530216647662,0.14332187388150922,0.1293103448275851
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1482326111744583,0.9037477478764785,0.4280654251492322,0.1482326111744583,0.47931741796205685,0.49137931034482335
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.36716077537058134,-0.471963979977384,0.8816178319452864,0.36716077537058134,0.7801363046086415,0.7931034482758552
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.583238312428734,-0.7755473943833636,-0.6312893465481383,0.583238312428734,0.5646915901142383,0.5775862068965467
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7434435575826678,-0.5028855716113874,0.8643529960988671,0.7434435575826678,0.03250218082905132,0.034482758620689356
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8956670467502846,0.7180908474454315,0.6959493766180858,0.8956670467502846,0.7211042527369227,0.7241379310344765
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.6059434136630178,0.6034482758620638
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5638540478905356,0.08154085669544915,-0.9966699998943341,0.5638540478905356,0.7286209878094616,0.7413793103448212
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.34150513112884817,-0.979364619661254,-0.20210131557158992,0.34150513112884817,0.5570176965199803,0.5689655172413745
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.615165336374002,-0.6112663694315339,0.7914249336494218,0.615165336374002,0.036301198503751186,0.034482758620689356
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3791334093500568,0.10690983318432938,0.9942687199990244,0.3791334093500568,0.6342331346950815,0.6206896551724085
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.664196123147092,0.9752199453834639,-0.22123756038763867,0.664196123147092,0.7372784711661817,0.7241379310344765
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.31992568168209884,0.32758620689654894
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5353477765108321,0.9979622001389403,-0.06380789209686934,0.5353477765108321,0.9892315444871203,0.9827586206896467
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5649942987457237,0.024616458204516346,-0.9996969690788633,0.5649942987457237,0.17938412425140896,0.18965517241379148
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8038768529076392,0.6026852005587198,-0.7979790404687931,0.8038768529076392,1.0026980241246686,0.9999999999999915
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7080957810718355,-0.7494757638155132,-0.6620317813014367,0.7080957810718355,0.37683962287963085,0.3706896551724106
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7833523375142527,0.9947728058544846,0.10211299982076522,0.7833523375142527,1.0041802875045986,0.9999999999999915
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1767388825541618,0.5545597627932173,-0.832143899509412,0.1767388825541618,0.29108686881478535,0.3017241379310319
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8797035347776506,0.0028795846458195555,0.9999958539875391,0.8797035347776506,0.20724488247427852,0.1982758620689638
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.534777651083238,0.9993754305605912,-0.03533763987356047,0.534777651083238,0.5033991749311876,0.508620689655168
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3295324971493727,-0.6951737562418139,-0.7188417410199879,0.3295324971493727,0.9438245286184357,0.9310344827586127
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.7997825367113138,0.8017241379310276
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41277080957810697,0.9762912291783682,-0.21646116471411533,0.41277080957810697,0.09197573783738336,0.09482758620689574
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8078677309007978,0.43254892988515686,-0.9016104609282245,0.8078677309007978,0.14304281861160154,0.15517241379310212
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6550741163055869,0.9729741456187702,0.23091407916674223,0.6550741163055869,0.3142212603895051,0.3017241379310319
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.2800398010255007,0.27586206896551485
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.022234891676168746,0.89647307150721,0.44309821943044236,0.022234891676168746,0.06294645122483594,0.06896551724137871
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.054161915621436685,0.42004678453113714,-0.90750245112895,0.054161915621436685,0.3233911181659476,0.32758620689654894
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.27708095781071823,0.960188797652932,0.279351880004086,0.27708095781071823,0.49567930395868476,0.49137931034482335
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.45153933865450374,-0.552881471966485,-0.8332599102057969,0.45153933865450374,0.6177310158661721,0.6034482758620638
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.9792630054684635,0.9913793103448191
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11231470923603187,-0.6189851035345684,0.7854027257415775,0.11231470923603187,0.6290761405787565,0.6379310344827531
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.0730310657214843,0.06896551724137871
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.11630558722919036,-0.4510183013866436,0.8925147011754521,0.11630558722919036,0.06666403971650742,0.06896551724137871
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5199543899657922,0.7610811682238607,0.6486566544598178,0.5199543899657922,0.5625570952046144,0.5603448275862021
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.021664766248574677,0.8834794883219756,0.4684698429080999,0.021664766248574677,0.9138071257557245,0.913793103448268
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14367160775370574,0.7835724344675059,0.6213004425740144,0.14367160775370574,0.5420993712217433,0.5517241379310297
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.20752565564424164,-0.8142899126604163,-0.5804583862254827,0.20752565564424164,0.7928502877440332,0.7931034482758552
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5798175598631696,-0.6567825823135504,-0.7540799954710007,0.5798175598631696,0.6024492865250417,0.6120689655172361
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.45210946408209784,-0.5764067656255082,-0.817162921663202,0.45210946408209784,0.6907387801917358,0.6810344827586149
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14139110604332947,0.7077936358696205,0.7064192586718337,0.14139110604332947,0.3014228143397677,0.31034482758620424
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9161915621436711,0.96728773826592,-0.2536817522022456,0.9161915621436711,0.2018083340159286,0.1982758620689638
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5319270239452677,0.9942610399958138,0.10698123361806182,0.5319270239452677,0.07321433228254667,0.07758620689655106
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.38797631009689937,0.3965517241379276
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6271379703534774,-0.058993745573215677,0.9982583523233066,0.6271379703534774,0.8780435928782037,0.8793103448275786
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.006271379703534774,0.3084555507582873,0.9512387572036801,0.006271379703534774,0.8011144150219855,0.8017241379310276
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.7250811813424283,0.7241379310344765
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7354618015963508,-0.7992352786868333,0.6010182770119225,0.7354618015963508,0.07873219564565323,0.07758620689655106
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2793614595210945,0.9857376474685523,0.16828930555196958,0.2793614595210945,0.1334239318939147,0.1293103448275851
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10889395667046745,-0.7436327134749571,0.6685883542583376,0.10889395667046745,0.6215211583043763,0.6120689655172361
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25712656784492577,0.28591176576888017,0.9582559481656877,0.25712656784492577,0.5193140324449885,0.5172413793103404
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4321550741163054,0.3740710209780801,-0.9274000599872833,0.4321550741163054,0.9190394741321857,0.9310344827586127
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.36545039908779914,-0.54554223032119,0.8380833341238696,0.36545039908779914,0.8595815964455955,0.862068965517234
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08152793614595207,-0.8044827655451643,-0.593975992731023,0.08152793614595207,0.6749191394047487,0.6724137931034425
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6590649942987454,0.9994398264965404,0.033466897265294344,0.6590649942987454,0.5448306954670117,0.5431034482758574
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7041049030786769,-0.6033745196538343,-0.7974579543979137,0.7041049030786769,0.25895301087044054,0.24999999999999786
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25655644241733166,0.2584830019238048,0.9660158061421452,0.25655644241733166,0.6668690970408744,0.6724137931034425
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.607031462527698,0.6120689655172361
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.41106043329532477,0.9912123137893462,-0.13228056921698916,0.41106043329532477,0.11908608774646151,0.1293103448275851
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8124287343215503,0.21751499358857113,-0.9760569796708407,0.8124287343215503,0.8785789888336792,0.8706896551724064
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.25330246469341444,0.2586206896551702
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6163055872291902,-0.5651764912249002,0.8249700199199425,0.6163055872291902,0.0989200052483698,0.09482758620689574
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.36316989737742283,-0.6373551563928456,0.7705701815016277,0.36316989737742283,0.3229254341076979,0.31896551724137656
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8842645381984032,0.22888270060618407,0.9734540098860449,0.8842645381984032,0.015111029080399047,0.017241379310344678
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1693272519954389,0.8182817180147897,-0.574817388361525,0.1693272519954389,0.3305602428170519,0.31896551724137656
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2793614595210945,0.9857376474685523,0.16828930555196958,0.2793614595210945,0.21869120406148695,0.20689655172413615
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7719498289623713,0.7823186280266459,0.6228784506165763,0.7719498289623713,0.24158486417461386,0.24137931034482552
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5644241733181297,0.05310023081214848,-0.9985891875479609,0.5644241733181297,0.4306495180702791,0.4224137931034447
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3409350057012541,-0.9732063523651143,-0.2299334593228858,0.3409350057012541,0.9183396311146488,0.913793103448268
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7633979475484602,0.45358650308881987,0.8912122554227224,0.7633979475484602,0.4529020645344245,0.456896551724134
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7041049030786769,-0.6033745196538343,-0.7974579543979137,0.7041049030786769,0.8361621756696342,0.8448275862068894
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9988597491448113,-0.3169339216212369,0.9484476207602525,0.9988597491448113,0.12146485482786086,0.1293103448275851
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.31641961231470905,-0.11277690778664098,-0.9936203344688972,0.31641961231470905,0.9784531611476095,0.9913793103448191
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3443557582668185,-0.9981418028015875,-0.06093391091992166,0.3443557582668185,0.06437554433590764,0.06896551724137871
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8791334093500566,-0.025623877891188498,0.999671654535537,0.8791334093500566,0.19500803377602532,0.1982758620689638
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9110604332953245,0.9999999974214977,7.181228571307382e-05,0.9110604332953245,0.21493666077344178,0.2155172413793085
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3044469783352336,0.4667517725399337,-0.8843883665171257,0.3044469783352336,0.14876989534864016,0.14655172413792977
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7622576966932721,0.4020667717312365,0.9156103489310404,0.7622576966932721,0.030250587264560147,0.017241379310344678
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25142531356898506,0.004895044541132419,0.9999880191977004,0.25142531356898506,0.38020692049193855,0.37931034482758297
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5929304446978332,-0.9803421810289107,-0.19730486080043427,0.5929304446978332,0.9288413398610376,0.9224137931034404
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.20616139279630813,0.20689655172413615
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5598631698973772,0.27748506989709115,-0.9607299495613774,0.5598631698973772,0.36544728369648743,0.37931034482758297
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5313568985176736,0.9908078722893324,0.13527660629053986,0.5313568985176736,0.017107651364025603,0.017241379310344678
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11288483466362594,-0.5963477534597702,0.8027262029755133,0.11288483466362594,0.33493000831083686,0.32758620689654894
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.5036882355783078,0.49137931034482335
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6003420752565561,-0.9852489572876589,0.17112712281687195,0.6003420752565561,0.0720147440895134,0.06896551724137871
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3854047890535916,0.4083844824801521,0.9128100100620162,0.3854047890535916,0.7004492938575497,0.6896551724137872
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6989918970074094,0.6896551724137872
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9834663625997715,-0.8876258068235786,0.4605653341935224,0.9834663625997715,0.0735698325180922,0.06034482758620638
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.8014278648171764,0.8017241379310276
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6630558722919039,0.9862419164150571,-0.1653084459607419,0.6630558722919039,0.8183875230159974,0.8103448275862
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8819840364880269,0.11663857247234125,0.9931744274857333,0.8819840364880269,0.2578607182864079,0.24999999999999786
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8067274800456096,0.4832213977142252,-0.8754981900558735,0.8067274800456096,0.5376349417471755,0.5431034482758574
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.40307867730900776,0.964720042591767,0.26327787491876237,0.40307867730900776,0.0162481299577365,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.5022587066200823,0.49137931034482335
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2776510832383123,0.9677608977996855,0.2518706904146389,0.2776510832383123,0.07719888107585106,0.07758620689655106
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7115165336373999,-0.8512210010465397,-0.5248074002692099,0.7115165336373999,0.3956330796666351,0.3965517241379276
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5598631698973772,0.27748506989709115,-0.9607299495613774,0.5598631698973772,0.8244414015214108,0.8103448275862
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.36716077537058134,-0.471963979977384,0.8816178319452864,0.36716077537058134,0.5650149608361509,0.5517241379310297
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.9726904641139538,0.9655172413793021
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.364310148232611,-0.5924112282173343,0.8056357344867652,0.364310148232611,0.1909464206699416,0.18103448275861914
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.850627137970353,-0.9928258551438912,0.11956931612165757,0.850627137970353,0.517920570626958,0.5172413793103404
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7679589509692129,0.6433267491525805,0.7655917278972997,0.7679589509692129,0.13385814752755454,0.12068965517241276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9777651083238308,-0.9813238899619768,0.19236273804948345,0.9777651083238308,0.45103233224134176,0.4482758620689617
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12542759407069548,-0.011805329417745723,0.9999303146706469,0.12542759407069548,0.0218735133328668,0.02586206896551702
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.40478905359178996,0.9836822453264076,0.1799145359041264,0.40478905359178996,0.006611380167441564,0.008620689655172339
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.8658183376712542,0.8534482758620616
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.21721778791334082,-0.9909436925065578,-0.13427806329206732,0.21721778791334082,0.012656565139272692,0.02586206896551702
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.30900798175598615,0.2547258396708485,-0.9670133125267623,0.30900798175598615,0.27352742259843205,0.27586206896551485
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.053591790193842616,0.44574213716797884,-0.8951614084358879,0.053591790193842616,0.8764181011627311,0.8706896551724064
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.2020132372678098,0.20689655172413615
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.37286202964652204,-0.20499092877792024,0.9787638730147153,0.37286202964652204,0.9748283406444355,0.9827586206896467
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.44811858608893934,-0.4029892625152985,-0.9152047062255393,0.44811858608893934,0.24587455901635358,0.24137931034482552
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8785632839224625,-0.05410651968262768,0.9985351693995728,0.8785632839224625,0.7329718332158041,0.7241379310344765
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.13389987727906405,0.1293103448275851
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.32098061573546166,-0.3344933102813077,-0.9423981246676231,0.32098061573546166,0.014949264095964615,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1522234891676168,0.970666875533807,0.24042840252648426,0.1522234891676168,0.8740259202143943,0.862068965517234
