f_1,f_2,f_3,f_4,f_5,e_1,e_2,e_3,e_4,t,y,y_obs
1.0,0.0,0.0,0.0,0.0,1.0,0.28050171037628263,0.9937254500472337,0.11184690397334422,0.28050171037628263,0.5715589878466971,0.5775862068965467
0.0,0.0,0.0,0.0,0.0,1.0,0.8557582668186997,-0.9299893274603646,0.3675865215290391,0.8557582668186997,0.8455706249092556,0.8534482758620616
1.0,1.0,1.0,1.0,0.0,1.0,0.9703534777651078,-0.9843741977300796,-0.17608929224476488,0.9703534777651078,0.9779691257596357,0.9655172413793021
0.0,0.0,1.0,0.0,0.0,1.0,0.639110604332953,0.5137960248230526,0.8579123759895465,0.639110604332953,0.5007314853207788,0.4999999999999957
0.0,0.0,0.0,1.0,0.0,1.0,0.36488027366020503,-0.569207984949703,0.8221935720190828,0.36488027366020503,0.008501082057751241,0.017241379310344678
1.0,1.0,0.0,0.0,0.0,1.0,0.9629418472063849,-0.8537797583358457,-0.5206343479410332,0.9629418472063849,0.9937089171189224,0.9999999999999915
0.0,0.0,1.0,0.0,0.0,1.0,0.2098061573546179,-0.8750455474703509,-0.4840405869886466,0.2098061573546179,0.8005481844930911,0.8017241379310276
0.0,0.0,0.0,1.0,1.0,1.0,0.8785632839224625,-0.05410651968262768,0.9985351693995728,0.8785632839224625,0.5621249853719688,0.5517241379310297
0.0,1.0,1.0,0.0,0.0,1.0,0.5638540478905356,0.08154085669544915,-0.9966699998943341,0.5638540478905356,0.2105013592161264,0.2155172413793085
1.0,1.0,0.0,1.0,0.0,1.0,0.9595210946408205,-0.7527074595516731,-0.6583551323831739,0.9595210946408205,0.9142620118866585,0.9224137931034404
0.0,1.0,0.0,1.0,0.0,1.0,0.7668187001140246,0.5986567990434394,0.8010056410282409,0.7668187001140246,0.3057946657063352,0.3017241379310319
1.0,0.0,0.0,0.0,0.0,1.0,0.883124287343215,0.17304179048723037,0.9849144829603093,0.883124287343215,0.684352604765537,0.6896551724137872
0.0,0.0,0.0,1.0,1.0,1.0,0.11345496009122001,-0.5732258395378326,0.8193974230409484,0.11345496009122001,0.7905960010721013,0.784482758620683
0.0,1.0,1.0,1.0,0.0,1.0,0.2816419612314708,0.9984840924017455,0.05504105032303234,0.2816419612314708,0.49455676238011337,0.49137931034482335
0.0,0.0,0.0,1.0,1.0,1.0,0.6043329532497146,-0.9317775378376967,0.3630297783668987,0.6043329532497146,0.97522899344576,0.9827586206896467
1.0,1.0,0.0,1.0,0.0,1.0,0.28050171037628263,0.9937254500472337,0.11184690397334422,0.28050171037628263,0.4846516756871124,0.48275862068965103
1.0,1.0,0.0,1.0,1.0,1.0,0.3677309007981754,-0.4466439986096743,0.89471176280742,0.3677309007981754,0.20531844452844314,0.20689655172413615
0.0,1.0,1.0,0.0,0.0,1.0,0.2274800456100341,-0.9292465774732556,0.36946014433797947,0.2274800456100341,0.06192880833122752,0.06896551724137871
1.0,0.0,0.0,0.0,1.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.1911386973289833,0.18103448275861914
0.0,0.0,1.0,0.0,1.0,1.0,0.5250855188141388,0.9007680289660644,0.434300538789202,0.5250855188141388,0.21207950324759955,0.1982758620689638
0.0,0.0,0.0,0.0,0.0,1.0,0.44811858608893934,-0.4029892625152985,-0.9152047062255393,0.44811858608893934,0.9302979663850264,0.9224137931034404
1.0,0.0,0.0,0.0,0.0,1.0,0.3848346636259975,0.3822012796772055,0.9240790993270579,0.3848346636259975,0.5608937015642484,0.5517241379310297
0.0,1.0,0.0,0.0,1.0,1.0,0.3044469783352336,0.4667517725399337,-0.8843883665171257,0.3044469783352336,0.9220407960959502,0.9310344827586127
0.0,1.0,1.0,0.0,0.0,1.0,0.3295324971493727,-0.6951737562418139,-0.7188417410199879,0.3295324971493727,0.08279191554975149,0.07758620689655106
0.0,1.0,0.0,0.0,1.0,1.0,0.0022805017103762816,0.11377815905535339,0.9935061804145832,0.0022805017103762816,0.6320568863659937,0.6206896551724085
0.0,0.0,0.0,0.0,0.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.872761649968882,0.862068965517234
0.0,0.0,1.0,0.0,1.0,1.0,0.9942987457240587,-0.5231519230787606,0.8522394413420412,0.9942987457240587,0.059296827109940276,0.06034482758620638
1.0,0.0,0.0,0.0,1.0,1.0,0.542759407069555,0.9071089212456807,-0.4208959550726252,0.542759407069555,0.9095450303595497,0.9224137931034404
0.0,1.0,0.0,0.0,1.0,1.0,0.5889395667046747,-0.9217791148335941,-0.3877154413440296,0.5889395667046747,0.7541123254943443,0.7413793103448212
0.0,0.0,1.0,1.0,1.0,1.0,0.23261117445838073,-0.8050809289735207,0.5931649836286133,0.23261117445838073,0.9868589577724391,0.9827586206896467
0.0,1.0,1.0,1.0,0.0,1.0,0.09350057012542755,-0.9993021786612238,-0.03735178339693896,0.09350057012542755,0.509809478110001,0.508620689655168
1.0,0.0,1.0,0.0,1.0,1.0,0.17160775370581519,0.7475662799271771,-0.6641872154113189,0.17160775370581519,0.6136416555082447,0.6120689655172361
0.0,1.0,1.0,0.0,0.0,1.0,0.7080957810718355,-0.7494757638155132,-0.6620317813014367,0.7080957810718355,0.2595784621697606,0.2586206896551702
0.0,1.0,0.0,0.0,1.0,1.0,0.40706955530216626,0.9977647349783504,0.06682464839849497,0.40706955530216626,0.8436883449207401,0.8534482758620616
1.0,0.0,0.0,1.0,0.0,1.0,0.7440136830102618,-0.47804511697937724,0.8783352811610002,0.7440136830102618,0.5124744094416294,0.4999999999999957
0.0,1.0,1.0,0.0,0.0,1.0,0.9218928164196118,0.8569121096818638,-0.5154625459532217,0.9218928164196118,0.4203757882904756,0.431034482758617
0.0,0.0,0.0,1.0,0.0,1.0,0.6670467502850623,0.9339041852833373,-0.3575233876409568,0.6670467502850623,0.8994638757262032,0.913793103448268
0.0,1.0,0.0,0.0,0.0,1.0,0.9481185860889391,-0.27831514558926596,-0.9604898124059547,0.9481185860889391,0.4398608468650846,0.431034482758617
0.0,1.0,0.0,1.0,0.0,1.0,0.5843785632839221,-0.8102592205925092,-0.5860716640862443,0.5843785632839221,0.5290566339488196,0.5431034482758574
1.0,1.0,1.0,0.0,0.0,1.0,0.8819840364880269,0.11663857247234125,0.9931744274857333,0.8819840364880269,0.745762558442486,0.7327586206896489
1.0,1.0,0.0,1.0,0.0,1.0,0.09293044469783347,-0.9978315700539625,-0.06581912946586334,0.09293044469783347,0.9544289062601425,0.9655172413793021
0.0,0.0,1.0,1.0,1.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.09388561520807927,0.09482758620689574
1.0,1.0,0.0,1.0,1.0,1.0,0.980045610034207,-0.953064671459588,0.30276679477054275,0.980045610034207,0.02105104701565702,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,1.0,0.07981755986316985,-0.7508085494864599,-0.6605198876779096,0.07981755986316985,0.24595905853873073,0.24999999999999786
0.0,1.0,0.0,0.0,1.0,1.0,0.36545039908779914,-0.54554223032119,0.8380833341238696,0.36545039908779914,0.6134353858069322,0.6206896551724085
0.0,0.0,1.0,0.0,0.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.9097079576898248,0.9051724137930957
1.0,0.0,1.0,0.0,0.0,1.0,0.5199543899657922,0.7610811682238607,0.6486566544598178,0.5199543899657922,0.12286226611242948,0.1293103448275851
1.0,0.0,1.0,0.0,0.0,1.0,0.5433295324971491,0.8947438350268456,-0.446579746161257,0.5433295324971491,0.018234043061294784,0.02586206896551702
0.0,0.0,1.0,1.0,0.0,1.0,0.6607753705815276,0.9986459299999971,-0.05202217310379387,0.6607753705815276,0.5648487764372473,0.5603448275862021
1.0,0.0,0.0,0.0,0.0,1.0,0.6345496009122004,0.3065377271852937,0.9518585093447842,0.6345496009122004,0.6240381556196071,0.6293103448275809
0.0,0.0,0.0,1.0,0.0,1.0,0.009692132269099197,0.46586030416237095,0.8848582807465515,0.009692132269099197,0.26171210858496385,0.27586206896551485
0.0,1.0,0.0,0.0,1.0,1.0,0.15735461801596343,0.9999054803199382,-0.013748833628857801,0.15735461801596343,0.8443742785377643,0.8448275862068894
1.0,1.0,1.0,1.0,0.0,1.0,0.1117445838084378,-0.6411194957272405,0.7674410675735623,0.1117445838084378,0.8118604900962542,0.8017241379310276
1.0,1.0,0.0,0.0,1.0,1.0,0.30558722919042175,0.4155994871141912,-0.9095477262411363,0.30558722919042175,0.2628650528579576,0.2586206896551702
1.0,0.0,1.0,0.0,1.0,1.0,0.5530216647662483,0.5836777151909952,-0.8119854215374926,0.5530216647662483,0.5724005338050788,0.5689655172413745
0.0,0.0,1.0,1.0,0.0,1.0,0.007981755986316985,0.3885779879368443,0.9214158384198491,0.007981755986316985,0.1527739871570549,0.13793103448275743
1.0,1.0,1.0,0.0,0.0,1.0,0.5393386545039905,0.9655115778457666,-0.26036012184237944,0.5393386545039905,0.9229952909126137,0.913793103448268
0.0,0.0,0.0,0.0,0.0,1.0,0.5564424173318127,0.43695717096693915,-0.8994823126335331,0.5564424173318127,0.8568882863868958,0.862068965517234
1.0,1.0,0.0,0.0,1.0,1.0,0.4002280501710374,0.9175389604460104,0.39764589280370344,0.4002280501710374,0.12173544660036367,0.12068965517241276
1.0,0.0,0.0,0.0,0.0,1.0,0.38825541619156195,0.5339072785150589,0.8455430313997291,0.38825541619156195,0.5694469467399844,0.5775862068965467
0.0,0.0,1.0,1.0,1.0,1.0,0.6043329532497146,-0.9317775378376967,0.3630297783668987,0.6043329532497146,1.0089286751228448,0.9999999999999915
0.0,1.0,1.0,0.0,0.0,1.0,0.2810718358038767,0.9965096294107889,0.08347789223244712,0.2810718358038767,0.1451415964649658,0.13793103448275743
0.0,1.0,1.0,1.0,1.0,1.0,0.3683010262257695,-0.4209610955523695,0.9070786934061171,0.3683010262257695,0.9106485734230296,0.913793103448268
0.0,1.0,0.0,1.0,0.0,1.0,0.7115165336373999,-0.8512210010465397,-0.5248074002692099,0.7115165336373999,0.41474557010111646,0.4224137931034447
0.0,0.0,0.0,0.0,0.0,1.0,0.1693272519954389,0.8182817180147897,-0.574817388361525,0.1693272519954389,0.7676241442907736,0.7586206896551659
1.0,1.0,1.0,1.0,1.0,1.0,0.5205245153933863,0.7792602374623473,0.6267004725625521,0.5205245153933863,0.030944362886830064,0.02586206896551702
1.0,0.0,1.0,0.0,1.0,1.0,0.9418472063854043,0.03152426088210613,-0.9995029869769462,0.9418472063854043,0.4493828986632185,0.4482758620689617
1.0,0.0,0.0,1.0,0.0,1.0,0.8979475484606608,0.7926115339035069,0.6097269522689069,0.8979475484606608,0.49453753315687426,0.4999999999999957
0.0,1.0,1.0,1.0,1.0,1.0,0.7080957810718355,-0.7494757638155132,-0.6620317813014367,0.7080957810718355,0.7970701710690871,0.7931034482758552
1.0,0.0,1.0,0.0,0.0,1.0,0.32839224629418456,-0.653083458365869,-0.7572859409819228,0.32839224629418456,0.5019928294852006,0.49137931034482335
0.0,0.0,0.0,0.0,1.0,1.0,0.9874572405929299,-0.7787184064700359,0.6273736075296508,0.9874572405929299,0.5037878918459597,0.508620689655168
0.0,0.0,1.0,0.0,0.0,1.0,0.2098061573546179,-0.8750455474703509,-0.4840405869886466,0.2098061573546179,0.8005481844930911,0.8017241379310276
1.0,0.0,1.0,1.0,0.0,1.0,0.9589509692132264,-0.7336369439579948,-0.6795416355603048,0.9589509692132264,0.06476895142898081,0.06896551724137871
0.0,0.0,0.0,1.0,1.0,1.0,0.2120866590649942,-0.9244364064516976,-0.38133624326396204,0.2120866590649942,0.9583682567856372,0.9655172413793021
0.0,1.0,0.0,1.0,1.0,1.0,0.3198403648802735,-0.280250422652073,-0.959926924616314,0.3198403648802735,0.49933377437583026,0.4999999999999957
0.0,0.0,1.0,0.0,1.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.26467692615922395,0.2586206896551702
1.0,1.0,1.0,0.0,0.0,1.0,0.1636259977194982,0.9469079423714131,-0.3215048190524317,0.1636259977194982,0.9205014362792632,0.9224137931034404
0.0,1.0,0.0,1.0,1.0,1.0,0.36944127708095764,-0.3685902771314883,0.9295919575836123,0.36944127708095764,0.9307169875845527,0.9224137931034404
1.0,0.0,0.0,0.0,0.0,1.0,0.2058152793614594,-0.7617344574468676,-0.6478893550122015,0.2058152793614594,0.48936785293106866,0.4999999999999957
0.0,1.0,1.0,0.0,1.0,1.0,0.41277080957810697,0.9762912291783682,-0.21646116471411533,0.41277080957810697,0.9882820131875204,0.9741379310344744
0.0,1.0,1.0,0.0,0.0,1.0,0.36488027366020503,-0.569207984949703,0.8221935720190828,0.36488027366020503,0.1532777298572869,0.15517241379310212
1.0,0.0,0.0,1.0,1.0,1.0,0.15564424173318123,0.9974256713259629,0.0717079506048822,0.15564424173318123,0.3325671591028522,0.32758620689654894
0.0,1.0,0.0,0.0,0.0,1.0,0.6071835803876849,-0.8707608226081576,0.491706812857789,0.6071835803876849,0.008233999382821336,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.20353477765108313,-0.6830722332233631,-0.730350822686774,0.20353477765108313,0.8774380726763726,0.8706896551724064
1.0,1.0,0.0,1.0,1.0,1.0,0.41277080957810697,0.9762912291783682,-0.21646116471411533,0.41277080957810697,0.19231287549165468,0.18103448275861914
0.0,0.0,1.0,1.0,0.0,1.0,0.2120866590649942,-0.9244364064516976,-0.38133624326396204,0.2120866590649942,0.09146196332546294,0.0862068965517234
0.0,0.0,1.0,1.0,0.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.43871227122206924,0.431034482758617
0.0,0.0,0.0,1.0,1.0,1.0,0.7023945267958948,-0.5330549219414008,-0.846080640479409,0.7023945267958948,0.7816789727850821,0.7931034482758552
0.0,0.0,0.0,0.0,1.0,1.0,0.9059293044469778,0.9672512933564591,0.25382067587227264,0.9059293044469778,0.2490558709730904,0.24999999999999786
0.0,0.0,1.0,1.0,0.0,1.0,0.8950969213226905,0.6979628691658322,0.7161339492481834,0.8950969213226905,0.6368847578630318,0.6379310344827531
0.0,0.0,1.0,1.0,1.0,1.0,0.05644241733181297,0.31406511826728445,-0.9494014437990691,0.05644241733181297,0.20201446288653566,0.1982758620689638
0.0,1.0,1.0,0.0,1.0,1.0,0.5513112884834661,0.6509000817055633,-0.7591634103641265,0.5513112884834661,0.973669974741314,0.9741379310344744
1.0,0.0,1.0,1.0,0.0,1.0,0.20923603192702384,-0.8608937135997037,-0.5087848404625586,0.20923603192702384,0.1585573479734369,0.15517241379310212
1.0,0.0,1.0,0.0,1.0,1.0,0.4116305587229188,0.9870392926516405,-0.1604787673237471,0.4116305587229188,0.5613120312677743,0.5603448275862021
0.0,0.0,0.0,1.0,0.0,1.0,0.3192702394526794,-0.2527763320189623,-0.9675247417875367,0.3192702394526794,0.5550266298684645,0.5689655172413745
0.0,0.0,0.0,0.0,1.0,1.0,0.2559863169897376,0.23084420707399317,0.9729907255777824,0.2559863169897376,0.45970115201006134,0.4482758620689617
1.0,0.0,1.0,0.0,1.0,1.0,0.9435575826681865,-0.05396310493917632,-0.9985429301263535,0.9435575826681865,0.429677541070279,0.4224137931034447
0.0,0.0,0.0,0.0,0.0,1.0,0.9663625997719494,-0.929936523411966,-0.36772008705599146,0.9663625997719494,0.9363690602111938,0.9310344827586127
1.0,1.0,1.0,0.0,0.0,1.0,0.6636259977194979,0.9811295405208609,-0.1933515573180742,0.6636259977194979,0.9255789288413532,0.939655172413785
0.0,0.0,1.0,0.0,0.0,1.0,0.6681870011402505,0.9120145244619737,-0.4101579051662905,0.6681870011402505,0.8672313775898455,0.8706896551724064
0.0,0.0,1.0,1.0,1.0,1.0,0.2765108323831241,0.9518364937155679,0.3066060815301187,0.2765108323831241,0.1673359252239717,0.15517241379310212
0.0,0.0,0.0,1.0,0.0,1.0,0.1408209806157354,0.6873714242230934,0.7263060822831627,0.1408209806157354,0.4108572527124112,0.3965517241379276
0.0,0.0,1.0,0.0,0.0,1.0,0.9583808437856324,-0.7139703098446972,-0.7001759754949232,0.9583808437856324,0.8653300884895483,0.8534482758620616
1.0,0.0,1.0,1.0,0.0,1.0,0.4469783352337512,-0.3501846105615565,-0.9366807025480193,0.4469783352337512,0.017799349090099004,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,1.0,0.9994298745724054,-0.2897721151882884,0.9570956698571494,0.9994298745724054,0.230156612257481,0.24137931034482552
1.0,1.0,1.0,0.0,1.0,1.0,0.6197263397947546,-0.4165158614941743,0.9091284491884333,0.6197263397947546,0.988192623070955,0.9741379310344744
1.0,0.0,1.0,0.0,1.0,1.0,0.8836944127708091,0.2010439249167866,0.979582227408222,0.8836944127708091,0.14700974639147155,0.14655172413792977
1.0,1.0,0.0,0.0,1.0,1.0,0.583238312428734,-0.7755473943833636,-0.6312893465481383,0.583238312428734,0.506069601440663,0.49137931034482335
1.0,1.0,0.0,1.0,0.0,1.0,0.826111744583808,-0.44831798216278795,-0.8938741448713492,0.826111744583808,0.9166669775487801,0.913793103448268
0.0,0.0,1.0,0.0,0.0,1.0,0.8112884834663622,0.2727789295082265,-0.9620767410224333,0.8112884834663622,0.9861931805754055,0.9827586206896467
0.0,0.0,1.0,1.0,0.0,1.0,0.080957810718358,-0.787226175560205,-0.6166643726638125,0.080957810718358,0.04572734881042958,0.06034482758620638
1.0,0.0,0.0,1.0,1.0,1.0,0.30729760547320395,0.3363920099142595,-0.9417220479875391,0.30729760547320395,0.13444400696357978,0.13793103448275743
0.0,0.0,0.0,0.0,1.0,1.0,0.8797035347776506,0.0028795846458195555,0.9999958539875391,0.8797035347776506,0.4978237840295745,0.49137931034482335
0.0,0.0,1.0,0.0,1.0,1.0,0.9823261117445833,-0.9124273928978135,0.4092386256082126,0.9823261117445833,0.08386779042375392,0.06896551724137871
0.0,0.0,0.0,0.0,1.0,1.0,0.68072976054732,0.4977747357865997,-0.8673063544172731,0.68072976054732,0.06684055053651841,0.06896551724137871
0.0,0.0,1.0,0.0,1.0,1.0,0.30501710376282765,0.44135494185376073,-0.8973326112993237,0.30501710376282765,0.33824179679480104,0.33620689655172126
1.0,1.0,0.0,1.0,1.0,1.0,0.5638540478905356,0.08154085669544915,-0.9966699998943341,0.5638540478905356,0.1313926512161639,0.1293103448275851
0.0,1.0,1.0,1.0,1.0,1.0,0.558722919042189,0.3317782082978298,-0.9433574192736717,0.558722919042189,0.6789253211684346,0.6896551724137872
0.0,1.0,0.0,0.0,1.0,1.0,0.6356898517673885,0.3602781521523707,0.9328449244551171,0.6356898517673885,0.6860597590390991,0.6810344827586149
0.0,1.0,0.0,1.0,1.0,1.0,0.5632839224629416,0.10991522635326349,-0.9939409655586747,0.5632839224629416,0.38397099502652265,0.3706896551724106
1.0,0.0,0.0,0.0,1.0,1.0,0.8084378563283918,0.4066751237915575,-0.913572845310718,0.8084378563283918,0.9184990862652749,0.913793103448268
0.0,0.0,1.0,1.0,0.0,1.0,0.22063854047890524,-0.9993393120430573,0.036344730089924795,0.22063854047890524,0.08300370727881559,0.07758620689655106
1.0,1.0,1.0,1.0,0.0,1.0,0.8540478905359175,-0.9579879364124995,0.2868084965410215,0.8540478905359175,0.9337460604185303,0.9310344827586127
1.0,1.0,0.0,1.0,0.0,1.0,0.005131128848346634,0.2537512146915578,0.967269518305296,0.005131128848346634,0.4976285555376444,0.49137931034482335
0.0,0.0,0.0,1.0,0.0,1.0,0.16818700114025076,0.8497062445418347,-0.5272563873360016,0.16818700114025076,0.7880046059749707,0.784482758620683
0.0,0.0,0.0,1.0,1.0,1.0,0.3044469783352336,0.4667517725399337,-0.8843883665171257,0.3044469783352336,0.28897274611826657,0.27586206896551485
1.0,1.0,1.0,0.0,1.0,1.0,0.45210946408209784,-0.5764067656255082,-0.817162921663202,0.45210946408209784,0.6856172689345509,0.6896551724137872
0.0,0.0,0.0,1.0,1.0,1.0,0.9863169897377418,-0.8132019551816841,0.5819815977234042,0.9863169897377418,0.9293413683425361,0.939655172413785
1.0,1.0,1.0,1.0,0.0,1.0,0.9629418472063849,-0.8537797583358457,-0.5206343479410332,0.9629418472063849,0.9673460911039354,0.9655172413793021
1.0,1.0,1.0,0.0,0.0,1.0,0.004561003420752563,0.22607860843537422,0.9741090610439495,0.004561003420752563,0.7704963477003456,0.7586206896551659
0.0,0.0,1.0,0.0,1.0,1.0,0.7628278221208662,0.42800052385397747,0.9037784859027795,0.7628278221208662,0.12245405737788956,0.12068965517241276
0.0,0.0,0.0,1.0,1.0,1.0,0.34150513112884817,-0.979364619661254,-0.20210131557158992,0.34150513112884817,0.9889977381434386,0.9913793103448191
0.0,0.0,1.0,1.0,1.0,1.0,0.40935005701254257,0.9988886162750119,-0.04713313352825389,0.40935005701254257,0.08360432806787059,0.07758620689655106
0.0,1.0,1.0,1.0,1.0,1.0,0.08038768529076393,-0.7693299229924899,-0.6388516804301055,0.08038768529076393,0.8058147670365601,0.8189655172413723
0.0,0.0,0.0,1.0,0.0,1.0,0.0769669327251995,-0.64936868549059,-0.7604737407065568,0.0769669327251995,0.30536562791855326,0.3017241379310319
1.0,0.0,1.0,0.0,0.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.4748657540560434,0.48275862068965103
0.0,1.0,0.0,0.0,1.0,1.0,0.3135689851767387,0.029509724470871614,-0.9995644932477612,0.3135689851767387,0.9018638495059319,0.913793103448268
1.0,1.0,0.0,1.0,0.0,1.0,0.3084378563283921,0.28218456129843045,-0.9593601374691428,0.3084378563283921,0.845773290073445,0.8448275862068894
0.0,1.0,1.0,0.0,1.0,1.0,0.008551881413911055,0.41468269067827956,0.9099660796160602,0.008551881413911055,0.8494065026626999,0.8448275862068894
0.0,1.0,1.0,0.0,0.0,1.0,0.3329532497149371,-0.807380666136979,-0.5900308974521656,0.3329532497149371,0.08460740888606033,0.0862068965517234
1.0,1.0,1.0,1.0,1.0,1.0,0.054161915621436685,0.42004678453113714,-0.90750245112895,0.054161915621436685,0.1500269880192572,0.14655172413792977
0.0,0.0,0.0,0.0,0.0,1.0,0.14766248574686425,0.8911796800411734,0.4536505019083651,0.14766248574686425,0.6397291745609501,0.6293103448275809
0.0,0.0,0.0,1.0,0.0,1.0,0.8112884834663622,0.2727789295082265,-0.9620767410224333,0.8112884834663622,0.8585308072069394,0.8448275862068894
0.0,1.0,1.0,0.0,1.0,1.0,0.6710376282782209,0.8445036989779864,-0.5355497198323406,0.6710376282782209,0.9880036384909154,0.9827586206896467
1.0,1.0,0.0,0.0,1.0,1.0,0.053591790193842616,0.44574213716797884,-0.8951614084358879,0.053591790193842616,0.24850131170997872,0.24999999999999786
0.0,1.0,1.0,1.0,0.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.5347657930896401,0.5431034482758574
0.0,0.0,1.0,0.0,1.0,1.0,0.05815279361459518,0.23182460916018802,-0.9727576011462087,0.05815279361459518,0.4359039194603819,0.4482758620689617
1.0,1.0,0.0,0.0,1.0,1.0,0.58266818700114,-0.7572390396133528,-0.6531378391162521,0.58266818700114,0.5030020835070126,0.508620689655168
0.0,0.0,0.0,0.0,1.0,1.0,0.04104903078677307,0.8862293653821114,-0.46324670741886553,0.04104903078677307,0.09926939038011995,0.0862068965517234
0.0,0.0,0.0,0.0,1.0,1.0,0.8061573546180155,0.5079788854101965,-0.861369521156521,0.8061573546180155,0.06889606837034812,0.07758620689655106
1.0,1.0,0.0,1.0,1.0,1.0,0.850627137970353,-0.9928258551438912,0.11956931612165757,0.850627137970353,0.054676779734602055,0.06896551724137871
0.0,1.0,1.0,0.0,1.0,1.0,0.04903078677309006,0.6365783002486579,-0.7712120769623162,0.04903078677309006,0.9718736109843356,0.9827586206896467
0.0,0.0,0.0,0.0,0.0,1.0,0.5952109464082095,-0.9964249996078812,-0.08448207002929016,0.5952109464082095,0.8932829591368067,0.9051724137930957
1.0,0.0,1.0,0.0,1.0,1.0,0.39338654503990855,0.7309898074006129,0.6823883802325585,0.39338654503990855,0.35751938416430795,0.3706896551724106
1.0,0.0,1.0,1.0,0.0,1.0,0.27708095781071823,0.960188797652932,0.279351880004086,0.27708095781071823,0.4024497558546817,0.3879310344827553
0.0,1.0,1.0,0.0,0.0,1.0,0.33238312428734307,-0.7902353435301488,-0.6128034773365665,0.33238312428734307,0.08420845068716291,0.09482758620689574
1.0,0.0,1.0,0.0,0.0,1.0,0.046180159635119705,0.739673236651761,-0.6729661975025997,0.046180159635119705,0.02292188590951997,0.017241379310344678
1.0,0.0,0.0,0.0,0.0,1.0,0.3124287343215506,0.08641862381285541,-0.9962589128626614,0.3124287343215506,0.5591595146315419,0.5603448275862021
0.0,0.0,1.0,0.0,0.0,1.0,0.7001140250855185,-0.43332786176306953,-0.9012363531393115,0.7001140250855185,0.934998924314361,0.9224137931034404
0.0,1.0,1.0,0.0,1.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.9863100736344849,0.9999999999999915
1.0,0.0,1.0,0.0,0.0,1.0,0.2776510832383123,0.9677608977996855,0.2518706904146389,0.2776510832383123,0.01490721144891411,0.017241379310344678
1.0,0.0,1.0,1.0,1.0,1.0,0.1522234891676168,0.970666875533807,0.24042840252648426,0.1522234891676168,0.9143339492949745,0.913793103448268
1.0,0.0,0.0,1.0,0.0,1.0,0.8979475484606608,0.7926115339035069,0.6097269522689069,0.8979475484606608,0.49453753315687426,0.508620689655168
0.0,1.0,0.0,0.0,1.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.8570756861087023,0.8534482758620616
0.0,1.0,0.0,0.0,1.0,1.0,0.2559863169897376,0.23084420707399317,0.9729907255777824,0.2559863169897376,0.6546875093965885,0.6637931034482701
0.0,1.0,1.0,0.0,0.0,1.0,0.45210946408209784,-0.5764067656255082,-0.817162921663202,0.45210946408209784,0.1410508400636868,0.13793103448275743
1.0,1.0,1.0,0.0,0.0,1.0,0.7862029646522231,0.999190477919975,-0.040229203746189116,0.7862029646522231,0.9283699026334025,0.9224137931034404
0.0,1.0,0.0,0.0,0.0,1.0,0.7041049030786769,-0.6033745196538343,-0.7974579543979137,0.7041049030786769,0.2792881174204772,0.26724137931034253
1.0,1.0,1.0,1.0,0.0,1.0,0.8557582668186997,-0.9299893274603646,0.3675865215290391,0.8557582668186997,0.9185899967681532,0.9310344827586127
1.0,0.0,0.0,0.0,1.0,1.0,0.005701254275940704,0.28121763476846284,0.9596440183188929,0.005701254275940704,0.31923119842729347,0.31034482758620424
1.0,1.0,0.0,1.0,1.0,1.0,0.5598631698973772,0.27748506989709115,-0.9607299495613774,0.5598631698973772,0.13485692950768693,0.13793103448275743
1.0,0.0,0.0,1.0,0.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.5774349555724494,0.5689655172413745
1.0,0.0,0.0,0.0,0.0,1.0,0.1060433295324971,-0.8310644509494922,0.5561761217168703,0.1060433295324971,0.4408754525600226,0.431034482758617
1.0,0.0,1.0,0.0,0.0,1.0,0.9498289623717213,-0.3593379063451169,-0.9332075166132707,0.9498289623717213,0.4369808482618392,0.4482758620689617
1.0,0.0,1.0,1.0,0.0,1.0,0.32041049030786756,-0.30749679510870875,-0.9515491164400675,0.32041049030786756,0.02069809482451518,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,1.0,0.63169897377423,0.1682185170444536,0.9857497301665189,0.63169897377423,0.2892472934495012,0.3017241379310319
1.0,0.0,1.0,1.0,0.0,1.0,0.9150513112884829,0.9801713213166366,-0.1981519136127603,0.9150513112884829,0.22150890036082815,0.2155172413793085
