label,t,f_up_0,f_up_1,f_up_2,f_up_3,f_up_4,f_up_5,f_up_6,f_up_7,f_down_0,f_down_1,f_down_2,f_down_3,f_down_4,f_down_5,f_down_6,f_down_7
1,0.2940929409294093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.24953249532495325,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.2189321893218932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.004320043200432004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.03799037990379904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13649136491364913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.06445064450644507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.11675116751167511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.13666136661366612,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0.17975179751797518,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0.05239052390523905,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.2011120111201112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.35422354223542235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.07392073920739207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12264122641226412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22746227462274624,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.13236132361323613,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.14314143141431415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.3698036980369804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33135331353313535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.3160431604316043,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,0.23847238472384724,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.03436034360343603,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,0.12448124481244813,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0.06117061170611706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.35661356613566136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.07315073150731508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.3931339313393134,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.14223142231422314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0023900239002390025,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.07128071280712807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3331033310333103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.34227342273422734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.13956139561395614,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,0.12059120591205912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.04648046480464805,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0.3313033130331303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.12837128371283713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23498234982349822,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,0.02086020860208602,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.1937219372193722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12369123691236912,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.06932069320693207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07021070210702107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.3721937219372194,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.07820078200782007,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.1999119991199912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2036820368203682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.36115361153611536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14737147371473713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.1103711037110371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.025140251402514024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.35772357723577236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.011810118101181011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.3969639696396964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.2112921129211292,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.25909259092590925,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0.31943319433194334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2909229092290923,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14929149291492916,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0.35548355483554833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0.07452074520745207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.09726097260972609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.16138161381613816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1987619876198762,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.1049710497104971,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0.03313033130331303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34074340743407433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0.35761357613576134,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3847738477384774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.32213322133221334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.3434334343343433,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.037420374203742036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.05580055800558006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.2021820218202182,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,0.1074010740107401,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.3462634626346263,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.043540435404354046,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0.3353733537335373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.26637266372663726,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.14971149711497114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.2032420324203242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.06592065920659207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2059420594205942,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.05912059120591206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33725337253372534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.27549275492754927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.26865268652686525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.1897318973189732,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0.2020220202202022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.2935129351293513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.06421064210642106,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.08248082480824809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.36068360683606837,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.3420334203342033,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0.039580395803958036,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.2091520915209152,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.12443124431244312,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0.07505075050750508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13304133041330413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.2126221262212622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.16419164191641916,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0.28070280702807027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.2154021540215402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.2903029030290303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14244142441424415,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.3971839718397184,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0.2835828358283583,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.27361273612736126,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.22578225782257821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.19641196411964118,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.22448224482244822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.23843238432384323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.16757167571675716,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0.08926089260892608,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.1070610706107061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.35364353643536434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.3133731337313373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.13444134441344413,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.04080040800408004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07116071160711607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.08686086860868608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3064230642306423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.36967369673696737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.13477134771347712,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.31949319493194933,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.13312133121331213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.01064010640106401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03293032930329303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.2122721227212272,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.27532275322753225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.21511215112151122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.01004010040100401,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
0,0.22075220752207522,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,0.28616286162861626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.24208242082420825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.05596055960559605,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2043320433204332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.03966039660396604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08378083780837808,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0.3138831388313883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.23325233252332522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.1976819768197682,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,0.2663226632266323,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.016310163101631015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3848638486384864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0.1769117691176912,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1,0.3941239412394124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.024220242202422023,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.1803918039180392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25700257002570026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3055430554305543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2502125021250212,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.11908119081190811,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.35042350423504237,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0.37328373283732835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23747237472374724,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.17181171811718116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3232932329323293,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.14467144671446713,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,0.18065180651806517,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0.22794227942279421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.35568355683556835,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
1,0.35983359833598333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0.3030230302303023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.35349353493534935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.16627166271662716,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.2907329073290733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.14272142721427214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.06388063880638806,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0.2727127271272713,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0.07484074840748407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.2912229122291223,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0.2170721707217072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.34427344273442734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.12902129021290212,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.1052510525105251,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0.23299232992329924,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0948909489094891,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.1805818058180582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.023520235202352024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.03995039950399504,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.23289232892328923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.006110061100611006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0.25983259832598327,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.24354243542435425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.2216522165221652,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.17570175701757018,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.3898638986389864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29334293342933426,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.16620166201662015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.013440134401344013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3139831398313983,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0.0969009690096901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.07209072090720907,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,0.18775187751877517,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.05041050410504105,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0.2667326673266733,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.2921229212292123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.16082160821608216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2878228782287823,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.2211122111221112,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.07581075810758107,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
0,0.3438134381343813,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.06091060910609106,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1,0.18007180071800719,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,0.07951079510795107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.22572225722257222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.23797237972379723,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0.3095530955309553,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.2794827948279483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3039130391303913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.057030570305703056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08142081420814208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06034060340603406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.18701187011870118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3066830668306683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.04409044090440904,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
0,0.14552145521455215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.13595135951359513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03399033990339903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.09103091030910308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.19862198621986218,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.08889088890888909,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.045620456204562045,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.16747167471674718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.15200152001520015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.26418264182641826,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.21824218242182422,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0.017310173101731018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2771827718277183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.05130051300513005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2730927309273093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3284732847328473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.23616236162361623,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.055350553505535055,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
1,0.2139921399213992,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.04850048500485005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.33363333633336334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.011300113001130012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0.26952269522695227,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0.34278342783427834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.025930259302593024,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0.1076810768107681,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0.2192221922219222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.39867398673986737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.17767177671776718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.25881258812588126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.39184391843918437,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.3770837708377084,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.2540925409254092,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1,0.35695356953569535,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.016140161401614016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.11989119891198911,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.2847428474284743,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1,0.36124361243612435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0013100131001310012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.03087030870308703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.2911129111291113,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.22901229012290122,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0.1071610716107161,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0.03467034670346703,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.24530245302453024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3028130281302813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11992119921199212,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0.16832168321683216,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1,0.13596135961359612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.11957119571195712,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.14226142261422614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,0.22657226572265723,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.3346733467334673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.07228072280722807,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.3150431504315043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11209112091120911,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,0.34183341833418335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3293332933329333,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
1,0.2867528675286753,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0.36076360763607634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07762077620776207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13195131951319514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.31069310693106933,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0.05305053050530505,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
1,0.3221432214322143,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1,0.14707147071470714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0.3053230532305323,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0.15612156121561216,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.025550255502555026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.3615136151361514,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0.12154121541215412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.38605386053860535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.3339333393333933,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3755937559375594,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.2038120381203812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09139091390913909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0076100761007610075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.11622116221162211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.22791227912279122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.2186321863218632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.2270822708227082,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0.0963509635096351,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
1,0.23374233742337422,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0.040390403904039036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0064500645006450065,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.29442294422944226,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.07802078020780208,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,0.34650346503465035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.36915369153691535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.025980259802598025,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,0.27117271172711727,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.3948739487394874,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.14937149371493716,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.054710547105471054,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0.3798537985379854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2151521515215152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16240162401624017,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.31123311233112333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.18670186701867017,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.06241062410624106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.042070420704207044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.27844278442784426,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
1,0.15972159721597215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.27892278922789226,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0.2044120441204412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
